GMT	Lokální èas	RTISZDef.Prefix	RTISZDef.Suffix	KOTEL_SkupRiz	KOTEL_Pdg	KOTEL_Pdgnt	KOTEL_RRPR	KOTEL_RRSR	KOTEL_RRSRP	KOTEL_RRSRM	KOTEL_CmaxDO	KOTEL_CmaxNorm	KOTEL_nP	KOTEL_SRVreq	KOTEL_SRUreq	KOTEL_Pjm	KOTEL_Pmaxtech	KOTEL_Pmintech	KOTEL_Cmaxtech	KOTEL_CostA	KOTEL_CostB	KOTEL_CostC	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_vsA	KOTEL_vsB	KOTEL_PdgMin1	KOTEL_PdgMin2	KOTEL_PdgMin3	KOTEL_PdgMin4	KOTEL_PdgMin5	KOTEL_PdgMin6	KOTEL_PdgMin7	KOTEL_PdgMax1	KOTEL_PdgMax2	KOTEL_PdgMax3	KOTEL_PdgMax4	KOTEL_PdgMax5	KOTEL_PdgMax6	KOTEL_PdgMax7	KOTEL_TORPnt	KOTEL_TORMnt	KOTEL_PmaxtechPR	KOTEL_PmintechPR	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_BsSE	KOTEL_BsPpS	KOTEL_TGinfo	KOTEL_RZMZ5P	KOTEL_AMZ5P	KOTEL_NMZ5P	KOTEL_RZMZ15P	KOTEL_RZMZ15M	KOTEL_PlynDG	KOTEL_PlynMax24	KOTEL_PlynMax	KOTEL_Pminabs	KOTEL_Pmaxabs	KOTEL_RZRRPP1c	KOTEL_RZRRPP2c	KOTEL_RZRRPP3c	KOTEL_RZRRPP4c	KOTEL_RZRRPM1c	KOTEL_RZRRPM2c	KOTEL_RZRRPM3c	KOTEL_RZRRPM4c	KOTEL_PNZ	KOTEL_RRPR1r	KOTEL_RRPR2r	KOTEL_RRPR3r	KOTEL_RRPR4r	KOTEL_RRPR5r	KOTEL_RRPR6r
23.11.2021 18:00	23.11.2021 19:00	EDE	4	1	200	186	0	0	0	-10	2	4	0	1	1	200	200	100	4	5	2 001	173 645	6	2 151	183 755	0	5	110	0	0	0	0	0	0	200	0	0	0	0	0	0	0	86	195	110	6	2 151	183 755	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EVI	f	2	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EST2	fs	2	42	42	0	0	0	0	20	20	1	0	0	48	48	-48	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	-48	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EST2	fq	2	0	0	0	0	0	0	20	20	0	0	0	48	48	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EDA	fs	2	270	267	0	0	0	0	40	40	3	1	1	480	480	-480	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	-480	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-480	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EDA	fq	1	0	0	0	0	0	0	40	40	0	0	0	480	480	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	1	1	0	77	308	1	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EDS	fs	2	350	344	0	0	0	0	100	100	2	1	0	650	650	-650	280	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	-650	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-650	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EDS	fq	2	0	0	0	0	0	0	100	100	0	0	0	650	640	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EME1	fa	2	0	0	0	0	0	0	0	0	0	0	0	246	0	0	3	0	1 045	0	0	1 045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 045	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EME1	fb	2	177	147	0	0	0	0	0	3	0	1	1	246	177	177	3	0	1 045	0	0	1 045	31 344	0	30	177	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	177	177	0	1 045	31 344	4	4	63	0	0	0	0	0	0	0	0	177	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EPC2	f	1	819	807	0	0	20	-52	5	26	0	1	1	888	860	427	26	1	3 222	793 464	1	3 263	810 050	0	4	528	0	0	0	0	0	0	824	0	0	0	0	0	0	5	288	854	433	1	3 263	810 050	1	1	0	0	0	0	16	-49	1 567	29 550	0	400	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EPO	f1	2	86	73	0	0	0	0	0	2	0	0	0	113	86	75	2	5	1 245	44 039	7	1 449	47 214	0	13	75	0	0	0	0	0	0	86	0	0	0	0	0	0	0	10	86	75	7	1 449	47 214	1	1	7	0	0	0	0	0	0	0	0	50	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EPO	f2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1 245	0	0	1 449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 449	0	6	6	0	0	0	0	0	0	0	0	0	50	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	TTR	fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	TTR	fb	2	44	36	0	0	0	0	0	2	0	0	1	79	44	28	2	0	2 290	-19 174	0	2 360	-2 888	0	7	28	0	0	0	0	0	0	44	0	0	0	0	0	0	0	16	44	28	0	2 360	-2 888	1	1	63	0	0	0	0	0	0	0	0	26	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EMO	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EMO	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	ELE	6	2	660	576	0	0	0	0	0	5	0	0	1	660	660	520	7	1	705	215 794	1	770	214 735	0	28	570	520	0	0	0	0	0	660	550	0	0	0	0	0	0	128	650	530	1	770	214 735	1	1	0	0	0	0	0	0	0	0	0	330	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EVD	fa	1	25	24	0	0	0	0	4	14	0	1	0	612	452	25	150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	25	0	0	0	1	1	104	277	0	0	0	0	0	0	0	25	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EVD	fb	2	16	13	0	0	0	0	14	14	0	1	0	89	60	7	150	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	1	1	407	0	0	0	0	0	0	0	0	7	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.11.2021 18:00	23.11.2021 19:00	EME	9	2	0	-2	0	0	0	0	0	2	0	0	0	110	0	0	2	1	1 596	9 732	1	1 740	15 993	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1 740	15 993	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
